gene_name,gene_id
AC006509.4,ENSG00000224443
AC006509.7,ENSG00000224058
AC006534.1,ENSG00000222548
AC006534.2,ENSG00000265086
AC006538.1,ENSG00000261342
AC006538.4,ENSG00000267001
AC006539.1,ENSG00000264441
AC006539.2,ENSG00000240673
AC006539.3,ENSG00000268070
AC006539.4,ENSG00000269154
AC006547.13,ENSG00000236540
AC006547.14,ENSG00000234409
AC006547.15,ENSG00000268292
AC006547.8,ENSG00000243762
AC006548.19,ENSG00000225480
AC006548.26,ENSG00000270226
AC006552.1,ENSG00000250456
AC006557.1,ENSG00000252234
AC006926.1,ENSG00000222226
AC006942.4,ENSG00000269194
AC006946.12,ENSG00000235328
AC006946.15,ENSG00000235478
AC006946.16,ENSG00000273203
AC006946.17,ENSG00000273442
AC006947.1,ENSG00000229330
AC006953.1,ENSG00000264133
AC006960.5,ENSG00000234457
AC006960.7,ENSG00000237400
AC006967.1,ENSG00000269446
AC006978.6,ENSG00000235859
AC006987.4,ENSG00000235193
AC006987.5,ENSG00000235691
AC006987.6,ENSG00000226975
AC006987.7,ENSG00000231411
AC006988.1,ENSG00000211518
AC006989.2,ENSG00000224518
AC006994.1,ENSG00000231063
AC006994.2,ENSG00000231294
AC006994.3,ENSG00000263530
AC006995.8,ENSG00000205580
AC007000.10,ENSG00000225726
AC007000.11,ENSG00000237815
AC007000.12,ENSG00000205482
AC007003.1,ENSG00000231183
AC007009.1,ENSG00000244239
AC007009.2,ENSG00000265212
AC007016.3,ENSG00000249930
AC007025.1,ENSG00000263653
AC007036.4,ENSG00000230751
AC007036.5,ENSG00000251660
AC007036.6,ENSG00000227017
AC007038.7,ENSG00000229127
AC007040.1,ENSG00000265812
AC007040.11,ENSG00000258881
AC007040.2,ENSG00000266029
AC007040.3,ENSG00000266186
AC007040.6,ENSG00000228384
AC007040.7,ENSG00000239322
AC007040.8,ENSG00000236469
AC007041.1,ENSG00000252216
AC007041.2,ENSG00000235411
AC007050.1,ENSG00000264718
AC007050.17,ENSG00000236003
AC007050.18,ENSG00000250261
AC007056.1,ENSG00000239163
AC007064.22,ENSG00000237835
AC007064.24,ENSG00000237689
AC007064.25,ENSG00000237358
AC007078.4,ENSG00000250614
AC007091.1,ENSG00000223838
AC007096.1,ENSG00000223052
AC007098.1,ENSG00000226605
AC007099.1,ENSG00000231172
AC007099.2,ENSG00000237293
AC007106.1,ENSG00000251410
AC007114.1,ENSG00000265809
AC007115.3,ENSG00000258148
AC007126.1,ENSG00000250497
AC007128.1,ENSG00000229970
AC007131.1,ENSG00000222030
AC007131.2,ENSG00000233891
AC007131.3,ENSG00000221653
AC007136.1,ENSG00000267180
AC007161.5,ENSG00000234718
AC007163.10,ENSG00000224590
AC007163.11,ENSG00000234731
AC007163.3,ENSG00000237166
AC007163.6,ENSG00000230408
AC007163.8,ENSG00000234842
AC007163.9,ENSG00000227736
AC007179.1,ENSG00000231815
AC007179.2,ENSG00000252455
AC007182.6,ENSG00000224721
AC007192.6,ENSG00000269145
AC007193.10,ENSG00000269124
AC007193.6,ENSG00000267922
AC007193.8,ENSG00000269151
AC007193.9,ENSG00000268810
AC007204.1,ENSG00000268461
AC007204.2,ENSG00000267268
AC007216.1,ENSG00000266163
AC007216.2,ENSG00000269121
AC007228.11,ENSG00000269696
AC007228.5,ENSG00000268352
AC007228.8,ENSG00000268036
AC007228.9,ENSG00000268568
AC007229.3,ENSG00000267544
AC007237.2,ENSG00000226230
AC007238.1,ENSG00000231043
AC007241.1,ENSG00000252439
AC007242.1,ENSG00000221374
AC007246.3,ENSG00000231312
AC007248.6,ENSG00000205716
AC007248.7,ENSG00000236785
AC007249.3,ENSG00000217258
AC007250.4,ENSG00000225226
AC007251.2,ENSG00000236757
AC007253.1,ENSG00000235653
AC007255.8,ENSG00000223813
AC007256.5,ENSG00000213090
AC007271.3,ENSG00000226925
AC007272.1,ENSG00000237078
AC007272.3,ENSG00000224672
AC007274.2,ENSG00000223422
AC007274.5,ENSG00000236690
AC007277.3,ENSG00000213981
AC007278.2,ENSG00000236525
AC007278.3,ENSG00000234389
AC007279.2,ENSG00000230799
AC007282.6,ENSG00000224299
AC007283.4,ENSG00000235579
AC007283.5,ENSG00000234431
AC007285.6,ENSG00000227014
AC007285.7,ENSG00000231519
AC007292.1,ENSG00000267938
AC007292.3,ENSG00000269318
AC007292.4,ENSG00000269807
AC007292.6,ENSG00000267980
AC007292.7,ENSG00000269425
AC007308.6,ENSG00000234252
AC007308.7,ENSG00000272600
AC007312.3,ENSG00000224946
AC007316.3,ENSG00000226046
AC007317.1,ENSG00000233128
AC007318.5,ENSG00000172974
AC007319.1,ENSG00000224063
AC007322.1,ENSG00000229725
AC007322.3,ENSG00000251618
AC007322.5,ENSG00000227444
AC007322.7,ENSG00000237968
AC007326.9,ENSG00000271275
AC007327.5,ENSG00000229679
AC007327.6,ENSG00000228770
AC007333.1,ENSG00000221515
AC007339.1,ENSG00000221134
AC007347.1,ENSG00000214696
AC007349.4,ENSG00000229424
AC007349.5,ENSG00000235728
AC007349.7,ENSG00000230831
AC007353.1,ENSG00000221532
AC007358.1,ENSG00000221489
AC007359.6,ENSG00000236951
AC007362.1,ENSG00000180672
AC007362.3,ENSG00000225216
AC007364.1,ENSG00000162947
AC007365.1,ENSG00000233694
AC007365.2,ENSG00000253082
AC007365.3,ENSG00000226756
AC007365.4,ENSG00000227791
AC007375.1,ENSG00000269883
AC007377.1,ENSG00000268898
AC007381.2,ENSG00000223929
AC007381.3,ENSG00000228590
AC007382.1,ENSG00000268688
AC007383.3,ENSG00000227946
AC007383.4,ENSG00000231955
AC007383.6,ENSG00000159186
AC007386.2,ENSG00000237638
AC007386.3,ENSG00000227394
AC007386.4,ENSG00000232613
AC007387.2,ENSG00000224646
AC007389.1,ENSG00000237979
AC007389.2,ENSG00000223739
AC007389.3,ENSG00000235725
AC007389.4,ENSG00000265899
AC007390.4,ENSG00000233159
AC007391.2,ENSG00000232028
AC007392.3,ENSG00000232046
AC007392.4,ENSG00000237179
AC007394.3,ENSG00000223604
AC007395.3,ENSG00000235035
AC007395.4,ENSG00000231386
AC007401.1,ENSG00000256845
AC007401.2,ENSG00000217075
AC007402.1,ENSG00000222692
AC007403.1,ENSG00000232688
AC007403.2,ENSG00000230525
AC007403.3,ENSG00000223859
AC007405.4,ENSG00000234350
AC007405.6,ENSG00000239467
AC007405.8,ENSG00000235934
AC007421.1,ENSG00000268503
AC007422.1,ENSG00000224173
AC007435.1,ENSG00000266510
AC007436.1,ENSG00000211542
AC007450.1,ENSG00000221128
AC007461.1,ENSG00000267893
AC007461.2,ENSG00000226101
AC007463.2,ENSG00000226506
AC007486.1,ENSG00000212032
AC007528.1,ENSG00000215923
AC007535.1,ENSG00000252445
AC007551.1,ENSG00000221156
AC007551.2,ENSG00000232736
AC007551.3,ENSG00000228878
AC007556.3,ENSG00000235321
AC007557.1,ENSG00000223874
AC007557.2,ENSG00000237479
AC007557.3,ENSG00000227021
AC007557.4,ENSG00000231597
AC007559.1,ENSG00000235993
AC007560.1,ENSG00000238165
AC007560.2,ENSG00000215968
AC007562.1,ENSG00000235583
AC007563.1,ENSG00000236295
AC007563.3,ENSG00000229352
AC007563.4,ENSG00000237930
AC007563.5,ENSG00000236886
AC007566.10,ENSG00000244055
AC007567.1,ENSG00000266112
AC007568.1,ENSG00000224136
AC007611.1,ENSG00000220993
AC007618.3,ENSG00000203648
AC007620.3,ENSG00000242539
AC007631.1,ENSG00000264131
AC007652.1,ENSG00000235464
AC007677.2,ENSG00000226297
AC007679.1,ENSG00000213739
AC007679.3,ENSG00000225610
AC007679.4,ENSG00000237041
AC007680.2,ENSG00000237374
AC007682.1,ENSG00000231918
AC007682.2,ENSG00000216011
AC007682.3,ENSG00000272385
AC007690.1,ENSG00000203632
AC007731.1,ENSG00000265300
AC007740.1,ENSG00000237750
AC007742.3,ENSG00000225896
AC007742.7,ENSG00000250868
AC007743.1,ENSG00000233251
AC007750.5,ENSG00000236841
AC007773.1,ENSG00000263960
AC007773.2,ENSG00000267213
AC007773.3,ENSG00000269093
AC007787.2,ENSG00000267610
AC007790.4,ENSG00000226205
AC007795.1,ENSG00000267617
AC007796.1,ENSG00000267662
AC007842.1,ENSG00000221233
AC007875.2,ENSG00000231859
AC007875.3,ENSG00000235982
AC007879.1,ENSG00000224342
AC007879.2,ENSG00000234902
AC007879.3,ENSG00000240440
AC007879.4,ENSG00000225916
AC007879.5,ENSG00000223725
AC007879.6,ENSG00000225064
AC007879.7,ENSG00000229647
AC007880.1,ENSG00000234572
AC007881.1,ENSG00000264051
AC007881.2,ENSG00000264382
AC007881.4,ENSG00000233870
AC007899.3,ENSG00000224891
AC007919.1,ENSG00000264711
AC007919.18,ENSG00000224611
AC007919.19,ENSG00000231384
AC007919.2,ENSG00000269496
AC007948.1,ENSG00000263863
AC007950.1,ENSG00000259268
AC007952.1,ENSG00000214844
AC007952.4,ENSG00000266311
AC007952.5,ENSG00000228157
AC007952.6,ENSG00000197665
AC007956.1,ENSG00000214670
AC007965.1,ENSG00000269393
AC007966.1,ENSG00000226747
AC007967.2,ENSG00000228207
AC007967.3,ENSG00000173357
AC007967.4,ENSG00000230025
AC007969.4,ENSG00000234061
AC007969.5,ENSG00000233762
AC007970.1,ENSG00000234281
AC008045.1,ENSG00000221178
AC008060.5,ENSG00000227365
AC008060.7,ENSG00000218672
AC008060.8,ENSG00000236544
AC008063.2,ENSG00000230918
AC008063.3,ENSG00000233397
AC008064.1,ENSG00000264740
AC008065.1,ENSG00000224553
AC008067.2,ENSG00000237031
AC008069.1,ENSG00000223536
AC008069.2,ENSG00000224604
AC008072.1,ENSG00000228681
AC008073.7,ENSG00000232642
AC008073.9,ENSG00000223754
AC008074.3,ENSG00000223935
AC008074.4,ENSG00000223863
AC008074.5,ENSG00000237217
AC008079.9,ENSG00000187979
AC008085.1,ENSG00000252811
AC008088.4,ENSG00000260907
AC008122.1,ENSG00000238641
AC008132.1,ENSG00000182824
AC008132.12,ENSG00000234764
AC008132.13,ENSG00000161103
AC008132.14,ENSG00000239989
AC008147.1,ENSG00000203432
AC008147.2,ENSG00000203433
AC008154.4,ENSG00000231098
AC008154.5,ENSG00000229177
AC008155.1,ENSG00000213237
AC008155.2,ENSG00000213238
AC008163.4,ENSG00000234113
AC008163.6,ENSG00000232968
AC008166.1,ENSG00000266512
AC008171.1,ENSG00000223890
AC008173.1,ENSG00000231570
AC008174.3,ENSG00000231646
AC008175.1,ENSG00000235059
AC008264.4,ENSG00000224545
AC008265.2,ENSG00000214815
AC008267.1,ENSG00000267941
AC008268.1,ENSG00000235584
AC008268.2,ENSG00000237510
AC008269.2,ENSG00000229321
AC008271.1,ENSG00000231031
AC008277.1,ENSG00000223642
AC008278.2,ENSG00000234022
AC008278.3,ENSG00000224194
AC008280.1,ENSG00000235937
AC008280.3,ENSG00000241114
AC008281.1,ENSG00000228909
AC008372.1,ENSG00000268208
AC008387.1,ENSG00000268217
AC008391.1,ENSG00000265665
AC008394.1,ENSG00000233828
AC008397.1,ENSG00000221167
AC008410.1,ENSG00000221131
AC008427.2,ENSG00000251583
AC008440.10,ENSG00000232324
AC008440.5,ENSG00000232220
AC008443.1,ENSG00000268397
AC008498.1,ENSG00000269267
AC008536.1,ENSG00000266499
AC008555.1,ENSG00000203442
AC008555.2,ENSG00000213084
AC008565.1,ENSG00000251135
AC008581.1,ENSG00000222316
AC008592.3,ENSG00000251000
AC008592.4,ENSG00000251409
AC008592.5,ENSG00000250362
AC008592.7,ENSG00000250955
AC008592.8,ENSG00000272021
AC008625.1,ENSG00000221070
AC008671.1,ENSG00000222732
AC008674.1,ENSG00000263401
AC008686.1,ENSG00000214109
AC008691.1,ENSG00000254199
AC008694.2,ENSG00000254336
AC008694.3,ENSG00000253798
AC008697.1,ENSG00000249738
AC008703.1,ENSG00000253298
AC008703.2,ENSG00000266432
AC008706.1,ENSG00000239048
AC008731.1,ENSG00000256439
AC008738.1,ENSG00000230259
AC008738.2,ENSG00000264355
AC008746.10,ENSG00000237955
AC008746.12,ENSG00000267838
AC008746.3,ENSG00000227407
AC008746.5,ENSG00000235681
AC008746.9,ENSG00000213016
AC008747.1,ENSG00000221584
AC008752.1,ENSG00000216102
AC008752.2,ENSG00000265379
AC008752.3,ENSG00000266247
AC008753.3,ENSG00000238150
AC008753.4,ENSG00000269564
AC008753.6,ENSG00000228323
AC008780.1,ENSG00000221195
AC008781.7,ENSG00000228737
AC008834.1,ENSG00000248901
AC008834.2,ENSG00000249101
AC008836.1,ENSG00000223200
AC008850.3,ENSG00000227836
AC008865.1,ENSG00000213702
AC008869.1,ENSG00000238335
AC008914.1,ENSG00000268280
AC008937.2,ENSG00000237705
AC008937.3,ENSG00000225230
AC008938.1,ENSG00000264465
AC008940.1,ENSG00000228650
AC008948.1,ENSG00000268424
AC008949.1,ENSG00000222961
AC008964.1,ENSG00000269215
AC008967.1,ENSG00000221310
AC008982.2,ENSG00000269688
AC008984.2,ENSG00000248166
AC008984.5,ENSG00000251431
AC008984.6,ENSG00000250507
AC008984.7,ENSG00000234436
AC008991.1,ENSG00000267683
AC008992.1,ENSG00000267636
AC009005.2,ENSG00000267751
AC009009.1,ENSG00000238393
AC009014.3,ENSG00000271824
AC009035.1,ENSG00000264935
AC009041.1,ENSG00000181791
AC009041.2,ENSG00000269047
AC009052.12,ENSG00000260345
AC009060.1,ENSG00000269746
AC009061.1,ENSG00000203401
AC009065.1,ENSG00000167970
AC009065.2,ENSG00000207715
AC009065.3,ENSG00000252958
AC009080.1,ENSG00000265127
AC009081.1,ENSG00000265167
AC009093.1,ENSG00000196927
AC009095.4,ENSG00000237718
AC009107.1,ENSG00000203343
AC009110.1,ENSG00000231589
AC009120.10,ENSG00000261248
AC009120.3,ENSG00000239763
AC009120.4,ENSG00000261404
AC009120.5,ENSG00000260884
AC009120.6,ENSG00000259972
AC009120.8,ENSG00000260471
AC009121.1,ENSG00000238774
AC009132.1,ENSG00000263661
AC009133.12,ENSG00000261690
AC009133.14,ENSG00000238045
AC009133.15,ENSG00000259952
AC009133.17,ENSG00000260719
AC009133.20,ENSG00000261962
AC009133.21,ENSG00000262756
AC009134.1,ENSG00000262116
AC009142.1,ENSG00000222299
AC009158.1,ENSG00000231876
AC009159.1,ENSG00000221330
AC009161.1,ENSG00000237901
AC009166.5,ENSG00000261238
AC009196.1,ENSG00000221157
AC009227.2,ENSG00000224675
AC009227.3,ENSG00000238004
AC009228.1,ENSG00000242628
AC009229.5,ENSG00000227292
AC009229.6,ENSG00000229160
AC009234.1,ENSG00000230327
AC009234.2,ENSG00000216191
AC009236.2,ENSG00000231054
AC009237.10,ENSG00000233037
AC009237.11,ENSG00000236431
AC009237.13,ENSG00000230083
AC009237.14,ENSG00000236026
AC009237.16,ENSG00000236750
AC009237.17,ENSG00000235959
AC009237.2,ENSG00000223917
AC009237.4,ENSG00000238162
AC009237.5,ENSG00000237308
AC009237.6,ENSG00000224719
AC009237.8,ENSG00000229689
AC009238.6,ENSG00000248821
AC009238.7,ENSG00000227120
AC009238.8,ENSG00000233275
AC009245.3,ENSG00000230383
AC009262.2,ENSG00000236212
AC009263.2,ENSG00000234639
AC009274.6,ENSG00000226045
AC009276.4,ENSG00000224375
AC009297.1,ENSG00000212001
AC009299.1,ENSG00000221590
AC009299.2,ENSG00000235724
AC009299.3,ENSG00000227403
AC009299.4,ENSG00000225813
AC009299.5,ENSG00000232320
AC009302.2,ENSG00000233868
AC009302.4,ENSG00000226331
AC009303.1,ENSG00000235066
AC009303.3,ENSG00000224967
AC009305.1,ENSG00000234579
AC009305.2,ENSG00000216093
AC009310.1,ENSG00000225911
AC009312.1,ENSG00000238207
AC009313.1,ENSG00000224467
AC009313.2,ENSG00000232337
AC009336.1,ENSG00000216193
AC009336.24,ENSG00000226363
AC009362.2,ENSG00000233287
AC009365.3,ENSG00000183470
AC009365.4,ENSG00000225881
AC009403.2,ENSG00000216895
AC009404.2,ENSG00000236255
AC009410.1,ENSG00000232023
AC009411.1,ENSG00000228538
AC009411.2,ENSG00000235537
AC009413.2,ENSG00000236533
AC009414.1,ENSG00000233752
AC009469.1,ENSG00000256309
AC009473.1,ENSG00000234141
AC009474.1,ENSG00000224071
AC009474.2,ENSG00000230355
AC009477.7,ENSG00000225448
AC009478.1,ENSG00000225258
AC009478.2,ENSG00000264976
AC009480.1,ENSG00000265049
AC009480.3,ENSG00000223911
AC009480.4,ENSG00000229143
AC009487.4,ENSG00000224076
AC009487.5,ENSG00000251621
AC009492.1,ENSG00000233143
AC009494.3,ENSG00000216844
AC009495.1,ENSG00000221234
AC009495.2,ENSG00000235192
AC009495.3,ENSG00000232411
AC009495.4,ENSG00000229195
AC009498.1,ENSG00000237271
AC009499.1,ENSG00000203386
AC009499.2,ENSG00000237790
AC009500.2,ENSG00000236748
AC009501.4,ENSG00000231609
AC009502.1,ENSG00000231802
AC009502.4,ENSG00000227308
AC009505.2,ENSG00000235522
AC009505.4,ENSG00000234162
AC009506.1,ENSG00000224152
AC009506.2,ENSG00000225369
AC009508.1,ENSG00000227930
AC009517.2,ENSG00000224469
AC009518.2,ENSG00000233263
AC009518.3,ENSG00000236386
AC009518.4,ENSG00000224865
AC009518.8,ENSG00000227197
AC009531.2,ENSG00000226063
AC009541.1,ENSG00000226066
AC009542.2,ENSG00000231794
AC009677.1,ENSG00000238870
AC009695.1,ENSG00000266713
AC009779.1,ENSG00000266016
AC009784.1,ENSG00000220982
AC009784.3,ENSG00000232053
AC009784.4,ENSG00000236503
AC009800.1,ENSG00000265835
AC009802.1,ENSG00000268706
AC009831.1,ENSG00000265063
AC009835.1,ENSG00000221621
AC009878.2,ENSG00000235160
AC009892.1,ENSG00000264799
AC009892.10,ENSG00000224730
AC009892.2,ENSG00000235181
AC009892.5,ENSG00000238094
AC009892.9,ENSG00000237323
AC009941.1,ENSG00000264969
AC009945.4,ENSG00000234356
AC009947.2,ENSG00000230073
AC009947.3,ENSG00000215540
AC009947.5,ENSG00000236647
AC009948.5,ENSG00000223960
AC009948.7,ENSG00000238082
AC009950.2,ENSG00000225963
AC009951.1,ENSG00000176824
AC009951.2,ENSG00000213410
AC009955.8,ENSG00000228973
AC009960.1,ENSG00000223619
AC009960.2,ENSG00000233888
AC009960.3,ENSG00000233311
AC009960.4,ENSG00000235433
AC009960.5,ENSG00000237542
AC009960.6,ENSG00000241221
AC009960.7,ENSG00000233134
AC009961.2,ENSG00000230783
AC009961.3,ENSG00000226266
AC009961.5,ENSG00000227055
AC009963.3,ENSG00000233494
AC009963.4,ENSG00000227270
AC009963.5,ENSG00000237745
AC009963.6,ENSG00000235325
AC009965.1,ENSG00000235951
AC009965.2,ENSG00000234714
AC009967.3,ENSG00000214369
AC009969.1,ENSG00000234932
AC009970.1,ENSG00000233953
AC009974.11,ENSG00000232625
AC009977.1,ENSG00000269084
AC009987.1,ENSG00000221293
AC009994.2,ENSG00000266566
AC009997.1,ENSG00000221218
AC010082.2,ENSG00000225000
AC010084.1,ENSG00000229308
AC010086.1,ENSG00000226918
AC010086.5,ENSG00000236615
AC010090.1,ENSG00000232606
AC010091.1,ENSG00000233491
AC010091.4,ENSG00000230196
AC010092.1,ENSG00000266020
AC010095.5,ENSG00000228763
AC010095.6,ENSG00000233648
AC010095.7,ENSG00000235644
AC010096.1,ENSG00000234597
AC010096.2,ENSG00000237992
AC010105.1,ENSG00000237498
AC010127.3,ENSG00000236107
AC010132.10,ENSG00000231539
AC010132.11,ENSG00000234983
AC010136.2,ENSG00000223923
AC010139.1,ENSG00000264034
AC010141.1,ENSG00000235719
AC010141.4,ENSG00000242393
AC010141.6,ENSG00000228257
AC010141.8,ENSG00000227989
AC010145.4,ENSG00000226764
AC010146.1,ENSG00000229568
AC010146.2,ENSG00000216081
AC010148.1,ENSG00000235726
AC010149.4,ENSG00000235419
AC010150.1,ENSG00000218682
AC010150.2,ENSG00000222070
AC010153.3,ENSG00000240566
AC010154.2,ENSG00000235895
AC010170.1,ENSG00000178550
AC010196.1,ENSG00000264077
AC010203.1,ENSG00000221770
AC010207.1,ENSG00000221313
AC010209.1,ENSG00000239036
AC010226.4,ENSG00000249249
AC010235.1,ENSG00000265637
AC010240.2,ENSG00000235253
AC010240.3,ENSG00000229738
AC010243.1,ENSG00000197071
AC010247.1,ENSG00000265122
AC010295.1,ENSG00000251710
AC010296.1,ENSG00000256121
AC010297.1,ENSG00000221373
AC010311.1,ENSG00000266483
AC010319.1,ENSG00000222805
AC010323.1,ENSG00000265364
AC010327.1,ENSG00000266462
AC010327.2,ENSG00000269808
AC010329.1,ENSG00000266156
AC010335.1,ENSG00000256989
AC010336.1,ENSG00000214248
AC010368.1,ENSG00000212082
AC010368.2,ENSG00000269027
AC010376.1,ENSG00000223149
AC010422.1,ENSG00000221343
AC010423.1,ENSG00000226926
AC010441.1,ENSG00000269636
AC010455.1,ENSG00000221721
AC010458.1,ENSG00000221595
AC010468.1,ENSG00000214784
AC010468.2,ENSG00000249318
AC010468.3,ENSG00000250728
AC010492.2,ENSG00000235081
AC010492.4,ENSG00000249189
AC010492.5,ENSG00000240296
AC010504.2,ENSG00000267219
AC010518.3,ENSG00000240197
AC010522.1,ENSG00000269304
AC010524.2,ENSG00000268686
AC010524.4,ENSG00000268157
AC010525.1,ENSG00000203305
AC010525.2,ENSG00000211571
AC010525.4,ENSG00000267117
AC010525.5,ENSG00000267689
AC010525.6,ENSG00000267183
AC010525.7,ENSG00000267018
AC010528.1,ENSG00000264645
AC010536.1,ENSG00000226180
AC010543.1,ENSG00000265209
AC010546.1,ENSG00000223123
AC010547.9,ENSG00000261611
AC010595.1,ENSG00000265704
AC010609.1,ENSG00000222086
AC010620.1,ENSG00000256240
AC010641.1,ENSG00000267443
AC010642.1,ENSG00000267216
AC010642.2,ENSG00000269794
AC010646.3,ENSG00000269095
AC010649.1,ENSG00000267448
AC010677.5,ENSG00000232383
AC010723.1,ENSG00000223517
AC010723.2,ENSG00000266220
AC010724.1,ENSG00000221517
AC010729.1,ENSG00000242540
AC010729.2,ENSG00000236106
AC010729.3,ENSG00000237266
AC010731.2,ENSG00000228577
AC010731.3,ENSG00000231653
AC010731.4,ENSG00000235118
AC010731.6,ENSG00000213083
AC010733.4,ENSG00000228414
AC010733.5,ENSG00000232713
AC010733.7,ENSG00000237024
AC010739.1,ENSG00000221372
AC010740.1,ENSG00000238065
AC010744.1,ENSG00000232548
AC010745.1,ENSG00000226041
AC010745.2,ENSG00000228876
AC010745.3,ENSG00000231266
AC010745.4,ENSG00000232444
AC010746.3,ENSG00000225979
AC010747.2,ENSG00000237824
AC010754.1,ENSG00000221389
AC010760.1,ENSG00000269182
AC010761.10,ENSG00000265840
AC010761.13,ENSG00000265205
AC010761.14,ENSG00000267729
AC010761.6,ENSG00000265073
AC010761.8,ENSG00000264577
AC010761.9,ENSG00000265474
AC010874.1,ENSG00000251879
AC010877.1,ENSG00000269291
AC010878.3,ENSG00000225402
AC010880.1,ENSG00000224400
AC010883.5,ENSG00000234936
AC010884.1,ENSG00000224509
AC010884.2,ENSG00000263685
AC010886.2,ENSG00000224414
AC010887.1,ENSG00000251849
AC010890.1,ENSG00000226953
AC010891.2,ENSG00000228379
AC010894.3,ENSG00000226853
AC010894.4,ENSG00000179997
AC010894.5,ENSG00000237798
AC010900.2,ENSG00000232479
AC010904.1,ENSG00000213774
AC010907.2,ENSG00000237370
AC010907.5,ENSG00000224661
AC010928.1,ENSG00000253011
AC010930.1,ENSG00000221030
AC010967.1,ENSG00000232668
AC010967.2,ENSG00000228033
AC010967.3,ENSG00000232604
AC010969.1,ENSG00000188525
AC010970.1,ENSG00000251966
AC010970.2,ENSG00000225840
AC010971.1,ENSG00000234686
AC010974.3,ENSG00000230065
AC010975.1,ENSG00000229385
AC010975.2,ENSG00000230237
AC010976.2,ENSG00000231731
AC010980.2,ENSG00000237732
AC010982.1,ENSG00000234199
AC010982.2,ENSG00000235242
AC010983.1,ENSG00000235056
AC010987.5,ENSG00000235495
AC010987.6,ENSG00000237013
AC010999.1,ENSG00000222586
AC011073.1,ENSG00000264277
AC011193.1,ENSG00000225582
AC011196.3,ENSG00000235518
AC011225.1,ENSG00000225253
AC011233.2,ENSG00000232089
AC011239.1,ENSG00000224361
AC011242.5,ENSG00000229695
AC011242.6,ENSG00000223658
AC011243.1,ENSG00000223430
AC011247.3,ENSG00000235586
AC011284.3,ENSG00000236510
AC011286.1,ENSG00000232328
AC011288.2,ENSG00000229618
AC011290.4,ENSG00000227172
AC011290.5,ENSG00000236015
AC011293.1,ENSG00000265161
AC011294.3,ENSG00000233539
AC011298.1,ENSG00000268822
AC011298.2,ENSG00000219159
AC011306.1,ENSG00000229805
AC011306.2,ENSG00000226702
AC011308.1,ENSG00000268857
AC011313.1,ENSG00000264749
AC011322.1,ENSG00000233487
AC011330.5,ENSG00000249839
AC011343.1,ENSG00000253311
AC011357.1,ENSG00000265875
AC011363.1,ENSG00000239192
AC011366.3,ENSG00000254106
AC011379.1,ENSG00000264890
AC011385.1,ENSG00000197830
AC011385.2,ENSG00000232129
AC011406.2,ENSG00000248696
AC011407.1,ENSG00000216127
AC011410.1,ENSG00000264303
AC011416.1,ENSG00000265104
AC011431.1,ENSG00000223539
AC011431.2,ENSG00000263840
AC011450.1,ENSG00000265023
AC011453.1,ENSG00000265569
AC011456.1,ENSG00000221504
AC011465.1,ENSG00000221258
AC011467.1,ENSG00000221790
AC011475.1,ENSG00000226104
AC011477.1,ENSG00000265339
AC011478.1,ENSG00000223148
AC011484.1,ENSG00000204850
AC011495.1,ENSG00000264413
AC011498.1,ENSG00000220693
AC011499.1,ENSG00000263995
AC011500.1,ENSG00000213922
AC011513.4,ENSG00000268833
AC011515.2,ENSG00000225370
