gene_name,gene_id
Gm15224,ENSMUSG00000081012
Vtcn1,ENSMUSG00000051076
Gm12550,ENSMUSG00000083272
Gm15225,ENSMUSG00000083466
Epb4.1l4b,ENSMUSG00000028434
Gm28380,ENSMUSG00000101705
1700027A07Rik,ENSMUSG00000084864
Sh3bp1,ENSMUSG00000022436
Pxylp1,ENSMUSG00000043587
RP23-67B9.2,ENSMUSG00000106111
Sik3,ENSMUSG00000034135
Gm11862,ENSMUSG00000083229
Gm13863,ENSMUSG00000082446
RP23-227D7.4,ENSMUSG00000106330
Gm15489,ENSMUSG00000086942
1700095A13Rik,ENSMUSG00000100430
Gm13864,ENSMUSG00000082920
RP23-67B9.1,ENSMUSG00000105240
Gm3555,ENSMUSG00000089791
A730020E08Rik,ENSMUSG00000097924
RP24-358D8.2,ENSMUSG00000107590
RP23-252K4.1,ENSMUSG00000107757
Gm11419,ENSMUSG00000084996
RP24-549J13.2,ENSMUSG00000106889
Agbl3,ENSMUSG00000038836
Cox17,ENSMUSG00000046516
Akr1d1,ENSMUSG00000038641
Emcn,ENSMUSG00000054690
Igkv3-4,ENSMUSG00000096715
Gm15971,ENSMUSG00000081692
Gm29454,ENSMUSG00000101437
Gm12470,ENSMUSG00000081516
Gpr27,ENSMUSG00000072875
Ralb,ENSMUSG00000004451
RP23-422D12.3,ENSMUSG00000106962
Parp11,ENSMUSG00000037997
Fsd1l,ENSMUSG00000054752
Dyrk1a,ENSMUSG00000022897
Igkv3-3,ENSMUSG00000094478
Gm21987,ENSMUSG00000095464
Phlda3,ENSMUSG00000041801
Popdc2,ENSMUSG00000022803
Gm36988,ENSMUSG00000102494
Gm13187,ENSMUSG00000087355
Igkv3-2,ENSMUSG00000095351
Sntb1,ENSMUSG00000060429
P2rx2,ENSMUSG00000029503
Gm37107,ENSMUSG00000102136
Trmt10c,ENSMUSG00000044763
Gm38348,ENSMUSG00000102357
Igkv3-1,ENSMUSG00000095682
Gm37814,ENSMUSG00000102816
Gm13189,ENSMUSG00000086921
Gm12793,ENSMUSG00000081621
RP24-365K16.3,ENSMUSG00000108164
Gm10862,ENSMUSG00000104284
RP24-150D8.3,ENSMUSG00000107084
Gm13188,ENSMUSG00000081889
Gm2639,ENSMUSG00000086458
Gm15400,ENSMUSG00000080842
Gm13175,ENSMUSG00000086874
1700080N15Rik,ENSMUSG00000084859
Gm13773,ENSMUSG00000086253
Mettl22,ENSMUSG00000039345
Arhgap20,ENSMUSG00000053199
Ier3ip1,ENSMUSG00000090000
Pvrl3,ENSMUSG00000022656
RP24-245O20.1,ENSMUSG00000107165
Gm37928,ENSMUSG00000104362
Gm15404,ENSMUSG00000087425
Gm32444,ENSMUSG00000102729
Gm15403,ENSMUSG00000081412
Mup-ps6,ENSMUSG00000094222
Dio1,ENSMUSG00000034785
Gm12603,ENSMUSG00000085183
D7Ertd443e,ENSMUSG00000030994
Gm10653,ENSMUSG00000074250
Cln6,ENSMUSG00000032245
Hip1r,ENSMUSG00000000915
Lnx1,ENSMUSG00000029228
Taok2,ENSMUSG00000059981
Tango2,ENSMUSG00000013539
Zfp629,ENSMUSG00000045639
Gm15776,ENSMUSG00000082241
Tmem229a,ENSMUSG00000048022
Gm9568,ENSMUSG00000098203
Gm27039,ENSMUSG00000098122
Mroh6,ENSMUSG00000098678
RP23-339M5.2,ENSMUSG00000107212
Gm16522,ENSMUSG00000094560
Tmem185b,ENSMUSG00000098923
Gm27184,ENSMUSG00000098447
Arhgap20os,ENSMUSG00000074354
Lrrc8dos,ENSMUSG00000084878
Slc22a18,ENSMUSG00000000154
RP24-69A21.1,ENSMUSG00000107063
RP23-58O24.2,ENSMUSG00000108040
RP23-451K2.1,ENSMUSG00000107691
Rpl31-ps8,ENSMUSG00000067870
RP23-206K5.1,ENSMUSG00000107419
RP23-436D14.8,ENSMUSG00000108202
E130102H24Rik,ENSMUSG00000086782
Tcea1-ps1,ENSMUSG00000067869
0610043K17Rik,ENSMUSG00000087361
RP23-436D14.9,ENSMUSG00000107817
Gm12795,ENSMUSG00000083614
RP23-436D14.5,ENSMUSG00000108194
Gm13375,ENSMUSG00000075514
Ano4,ENSMUSG00000035189
Lrrc49,ENSMUSG00000047766
Rps15a-ps5,ENSMUSG00000067058
Lrrc8d,ENSMUSG00000046079
Etv5,ENSMUSG00000013089
Tmem183a,ENSMUSG00000042305
Ube3b,ENSMUSG00000029577
Olfr439-ps1,ENSMUSG00000108149
CN725425,ENSMUSG00000078932
C630043F03Rik,ENSMUSG00000084910
RP23-245J24.1,ENSMUSG00000107035
Gm9697,ENSMUSG00000086936
Prpf8,ENSMUSG00000020850
Gm15487,ENSMUSG00000080242
Gm15399,ENSMUSG00000081939
Olfr237-ps1,ENSMUSG00000094200
Gtf2b,ENSMUSG00000028271
Gm12420,ENSMUSG00000081775
1700009C05Rik,ENSMUSG00000101404
Gm11235,ENSMUSG00000083372
4930509E16Rik,ENSMUSG00000096986
Fam43a,ENSMUSG00000046546
Gm37939,ENSMUSG00000102725
Teddm3,ENSMUSG00000090356
Has2os,ENSMUSG00000086541
Vps37b,ENSMUSG00000066278
Gm11196,ENSMUSG00000082110
Gm17235,ENSMUSG00000080180
Snx1,ENSMUSG00000032382
Nlk,ENSMUSG00000017376
Gm13353,ENSMUSG00000081181
Gm13355,ENSMUSG00000082943
Eif3c,ENSMUSG00000030738
Olfr437,ENSMUSG00000071481
Twist2,ENSMUSG00000007805
Has2,ENSMUSG00000022367
Gm13352,ENSMUSG00000086882
Rnmtl1,ENSMUSG00000038046
F13b,ENSMUSG00000026368
Gm29101,ENSMUSG00000101414
Gm29100,ENSMUSG00000100980
Gsg2,ENSMUSG00000050107
6330403K07Rik,ENSMUSG00000018451
Aldoart1,ENSMUSG00000059343
Cenpi,ENSMUSG00000031262
Itgae,ENSMUSG00000005947
Dbil5,ENSMUSG00000038057
RP23-42K10.4,ENSMUSG00000107350
Ereg,ENSMUSG00000029377
Ppp2r1b,ENSMUSG00000032058
RP23-459F14.2,ENSMUSG00000106853
Mup-ps24,ENSMUSG00000094235
Olfr13,ENSMUSG00000043605
Vps53,ENSMUSG00000017288
Saxo1,ENSMUSG00000028492
Tpst2,ENSMUSG00000029344
Slc25a13,ENSMUSG00000015112
3830432H09Rik,ENSMUSG00000101731
Gm13862,ENSMUSG00000082118
Kel,ENSMUSG00000029866
Proca1,ENSMUSG00000044122
Ifitm7,ENSMUSG00000065968
Ccdc50,ENSMUSG00000038127
Gm15808,ENSMUSG00000083536
Gm15807,ENSMUSG00000082277
Gm15806,ENSMUSG00000082554
Rrbp1,ENSMUSG00000027422
Banf2,ENSMUSG00000037307
Banf2os,ENSMUSG00000086384
Gm11687,ENSMUSG00000082480
Gm5535,ENSMUSG00000074758
4930444E06Rik,ENSMUSG00000085127
Mgme1,ENSMUSG00000027424
Gm11688,ENSMUSG00000082436
Snx5,ENSMUSG00000027423
1700108N11Rik,ENSMUSG00000084837
Ovol2,ENSMUSG00000037279
Gm11700,ENSMUSG00000081450
Gm11701,ENSMUSG00000082313
Csrp2bp,ENSMUSG00000027425
Pet117,ENSMUSG00000098387
Dzank1,ENSMUSG00000037259
Zfp133-ps,ENSMUSG00000083674
Polr3f,ENSMUSG00000027427
Rbbp9,ENSMUSG00000027428
Sec23b,ENSMUSG00000027429
Gm561,ENSMUSG00000074754
Dtd1,ENSMUSG00000027430
Gm11743,ENSMUSG00000084306
Scp2d1,ENSMUSG00000027431
Gm11746,ENSMUSG00000082858
Gm11759,ENSMUSG00000084178
Gm14093,ENSMUSG00000087158
Gm14092,ENSMUSG00000074753
Slc24a3,ENSMUSG00000063873
BC039771,ENSMUSG00000087594
Gm11763,ENSMUSG00000081722
Rin2,ENSMUSG00000001768
Gm11764,ENSMUSG00000083014
Naa20,ENSMUSG00000002728
Cfap61,ENSMUSG00000037143
Crnkl1,ENSMUSG00000001767
Insm1,ENSMUSG00000068154
Ralgapa2,ENSMUSG00000037110
Btbd18,ENSMUSG00000086598
Zdhhc5,ENSMUSG00000034075
Med19,ENSMUSG00000027080
Nadk,ENSMUSG00000029063
A930019D19Rik,ENSMUSG00000085958
Gm14117,ENSMUSG00000042938
4933406D12Rik,ENSMUSG00000085796
Gm14111,ENSMUSG00000080870
Gm14114,ENSMUSG00000087618
Kiz,ENSMUSG00000074749
Xrn2,ENSMUSG00000027433
Gm16023,ENSMUSG00000086682
Cdk11b,ENSMUSG00000029062
Nkx2-4,ENSMUSG00000054160
Aldh1b1,ENSMUSG00000035561
Fkbp8,ENSMUSG00000019428
Gm7580,ENSMUSG00000085161
RP23-403P24.3,ENSMUSG00000107102
Gm37940,ENSMUSG00000103899
Ndufs6,ENSMUSG00000021606
Lrrc4,ENSMUSG00000049939
Slco3a1,ENSMUSG00000025790
Gm37978,ENSMUSG00000103132
Gm11880,ENSMUSG00000082490
Gm37321,ENSMUSG00000104325
Gm11882,ENSMUSG00000083376
Snd1,ENSMUSG00000001424
Gm6756,ENSMUSG00000063514
9130017K11Rik,ENSMUSG00000055134
Cfap52,ENSMUSG00000020904
Gm37769,ENSMUSG00000103642
Gm16076,ENSMUSG00000087514
Gm19335,ENSMUSG00000103307
Gm37100,ENSMUSG00000102449
Plxnc1,ENSMUSG00000074785
Gm16549,ENSMUSG00000090216
Gm37735,ENSMUSG00000104508
Gm37061,ENSMUSG00000103809
Krtcap3,ENSMUSG00000029149
Gm15670,ENSMUSG00000083795
Erbb4,ENSMUSG00000062209
Pex11a,ENSMUSG00000030545
Klf3,ENSMUSG00000029178
Gm29036,ENSMUSG00000101587
Morc4,ENSMUSG00000031434
Ncapg,ENSMUSG00000015880
A630033H20Rik,ENSMUSG00000054293
Gm6292,ENSMUSG00000082245
Myh14,ENSMUSG00000030739
Them5,ENSMUSG00000028148
Gm7973,ENSMUSG00000084216
Dmrtc1b,ENSMUSG00000073027
Gm14994,ENSMUSG00000084245
Gm20033,ENSMUSG00000097640
RP23-7E4.4,ENSMUSG00000105457
Uba52,ENSMUSG00000090137
Wdr93,ENSMUSG00000039099
Gm36401,ENSMUSG00000104342
Lcorl,ENSMUSG00000015882
Catip,ENSMUSG00000073650
RP23-326O2.2,ENSMUSG00000106205
E530001F21Rik,ENSMUSG00000083889
Acer3,ENSMUSG00000030760
Rpl30-ps9,ENSMUSG00000085791
Gm14824,ENSMUSG00000083744
RP23-56M2.6,ENSMUSG00000107828
Flii,ENSMUSG00000002812
Gm26920,ENSMUSG00000058447
Zfp82,ENSMUSG00000098022
Cyp27a1,ENSMUSG00000026170
Trappc1,ENSMUSG00000049299
Mgat4b,ENSMUSG00000036620
Aptx,ENSMUSG00000028411
Gabrg3,ENSMUSG00000055026
Gm37173,ENSMUSG00000104256
Kxd1,ENSMUSG00000055553
Gm14999,ENSMUSG00000082261
Zfp566,ENSMUSG00000078768
Gm6142,ENSMUSG00000084304
Gm11837,ENSMUSG00000086587
Brs3,ENSMUSG00000031130
Adcy9,ENSMUSG00000005580
Chtop,ENSMUSG00000001017
Gm11844,ENSMUSG00000087241
Necab1,ENSMUSG00000040536
Gm16285,ENSMUSG00000090152
Gm14998,ENSMUSG00000083517
Gm14993,ENSMUSG00000081507
Tc2n,ENSMUSG00000021187
Slain2,ENSMUSG00000036087
RP23-103P11.1,ENSMUSG00000104693
RP23-103P11.2,ENSMUSG00000104737
Gm20542,ENSMUSG00000092513
Atp1a1,ENSMUSG00000033161
Rnf165,ENSMUSG00000025427
RP23-148G12.3,ENSMUSG00000105708
RP23-7E4.3,ENSMUSG00000104852
5330434G04Rik,ENSMUSG00000087620
Trav16d-dv11,ENSMUSG00000076796
Gm14992,ENSMUSG00000096589
Gm14996,ENSMUSG00000095327
Gm14990,ENSMUSG00000082358
C2cd4d,ENSMUSG00000091648
Pet2,ENSMUSG00000035395
Gm14995,ENSMUSG00000081286
Gm14644,ENSMUSG00000080321
Alpi,ENSMUSG00000079440
AY702103,ENSMUSG00000067103
Gm4951,ENSMUSG00000073555
Gm5970,ENSMUSG00000085977
Nudt17,ENSMUSG00000028100
Rps13-ps4,ENSMUSG00000081378
Rab9b-ps1,ENSMUSG00000082464
Gm15337,ENSMUSG00000085289
Dnaaf1,ENSMUSG00000031831
Gm15333,ENSMUSG00000082287
Gm9870,ENSMUSG00000052154
Arhgap26,ENSMUSG00000036452
Trim40,ENSMUSG00000073399
Gm26696,ENSMUSG00000097513
Gm14834,ENSMUSG00000082630
AW554918,ENSMUSG00000033632
4833422C13Rik,ENSMUSG00000074782
Kir3dl2,ENSMUSG00000057439
Taf1c,ENSMUSG00000031832
Tfam,ENSMUSG00000003923
Lpcat1,ENSMUSG00000021608
Ssbp2,ENSMUSG00000003992
Dmxl1,ENSMUSG00000037416
Trav13d-4,ENSMUSG00000096329
RP23-148G12.5,ENSMUSG00000104669
Gm14804,ENSMUSG00000081628
Gm16397,ENSMUSG00000081972
Rorc,ENSMUSG00000028150
Kir3dl1,ENSMUSG00000031424
Olfr771,ENSMUSG00000061367
Gm10344,ENSMUSG00000102207
Gm12404,ENSMUSG00000087623
Olfr772,ENSMUSG00000107662
Fam219a,ENSMUSG00000028439
Nfyb,ENSMUSG00000020248
Tpgs2,ENSMUSG00000024269
Gm14991,ENSMUSG00000082021
RP24-373A18.2,ENSMUSG00000105054
RP24-166L23.1,ENSMUSG00000106598
RP24-373A18.3,ENSMUSG00000106538
Msh2,ENSMUSG00000024151
RP24-373A18.1,ENSMUSG00000106352
Sparc,ENSMUSG00000018593
Trav14d-3-dv8,ENSMUSG00000094619
Fam219aos,ENSMUSG00000036162
Gm6973,ENSMUSG00000082422
Gm16558,ENSMUSG00000089908
RP23-298M23.3,ENSMUSG00000105391
Lingo4,ENSMUSG00000044505
Mesp1,ENSMUSG00000030544
Gabra1,ENSMUSG00000010803
Gm14836,ENSMUSG00000080898
Gm15334,ENSMUSG00000086991
RP23-21O1.1,ENSMUSG00000105423
Gm15335,ENSMUSG00000083766
Gm19774,ENSMUSG00000099488
Fgf1,ENSMUSG00000036585
RP23-125B15.1,ENSMUSG00000106038
RP23-21O1.2,ENSMUSG00000105320
Itgb1,ENSMUSG00000025809
RP23-21O1.3,ENSMUSG00000106345
Mtss1l,ENSMUSG00000033763
Mybpc1,ENSMUSG00000020061
Gm5967,ENSMUSG00000092186
Nav3,ENSMUSG00000020181
Inpp5d,ENSMUSG00000026288
Arrb2,ENSMUSG00000060216
Olfr761,ENSMUSG00000071084
Gm18522,ENSMUSG00000092213
Gm20541,ENSMUSG00000092390
Olfr49,ENSMUSG00000048153
Gm15336,ENSMUSG00000086312
Gm7502,ENSMUSG00000091019
Gm8302,ENSMUSG00000081773
Cypt2,ENSMUSG00000090132
Gm11927,ENSMUSG00000082398
Olfr129,ENSMUSG00000081724
RP24-279C2.3,ENSMUSG00000106736
Gm14823,ENSMUSG00000081976
Wac,ENSMUSG00000024283
Htatsf1,ENSMUSG00000067873
Cped1,ENSMUSG00000062980
RP24-378G4.3,ENSMUSG00000105703
1700030O20Rik,ENSMUSG00000100198
RP24-378G4.4,ENSMUSG00000105294
Gm14855,ENSMUSG00000084376
Gm14854,ENSMUSG00000082275
Olfr130,ENSMUSG00000094878
Oaz1,ENSMUSG00000035242
Gm7117,ENSMUSG00000063442
Acot12,ENSMUSG00000021620
RP24-378G4.5,ENSMUSG00000105667
RP24-363A3.1,ENSMUSG00000105931
Gmppa,ENSMUSG00000033021
RP24-378G4.6,ENSMUSG00000105501
Trav15d-3,ENSMUSG00000106481
Rbm22,ENSMUSG00000024604
RP24-312A3.1,ENSMUSG00000105273
Gm18833,ENSMUSG00000092461
RP24-441G10.1,ENSMUSG00000106267
Mettl21a,ENSMUSG00000025956
Gabrb3,ENSMUSG00000033676
Olfr131,ENSMUSG00000043312
Gm36935,ENSMUSG00000102410
Gm9115,ENSMUSG00000080845
Magea9-ps,ENSMUSG00000090089
Gm6880,ENSMUSG00000079536
Fgf16,ENSMUSG00000031230
4932429P05Rik,ENSMUSG00000079513
Gm6881,ENSMUSG00000082707
Olfr773,ENSMUSG00000096000
Gm16069,ENSMUSG00000086718
Gm3952,ENSMUSG00000102141
Trav7n-4,ENSMUSG00000095736
Scamp3,ENSMUSG00000028049
Zfp260,ENSMUSG00000049421
Gm7108,ENSMUSG00000083253
Trav9n-1,ENSMUSG00000092251
D630029K05Rik,ENSMUSG00000031294
Nanog-ps1,ENSMUSG00000100506
Trav6n-5,ENSMUSG00000076800
Lins,ENSMUSG00000053091
Slc7a7,ENSMUSG00000000958
RP24-111L5.2,ENSMUSG00000105113
Gm8177,ENSMUSG00000097366
Gm12390,ENSMUSG00000082008
RP24-218M19.4,ENSMUSG00000106286
Trim31,ENSMUSG00000058063
Stard6,ENSMUSG00000079608
Ccdc7a,ENSMUSG00000025808
4930415L06Rik,ENSMUSG00000035387
Gm9962,ENSMUSG00000055048
Lyar,ENSMUSG00000067367
Trav10n,ENSMUSG00000095646
Mlxip,ENSMUSG00000038342
Gm28305,ENSMUSG00000101152
Gsg1,ENSMUSG00000030206
RP23-313F5.2,ENSMUSG00000104993
RP23-255N3.3,ENSMUSG00000104843
RP23-370G17.3,ENSMUSG00000104940
Rabif,ENSMUSG00000042229
Gm13331,ENSMUSG00000081519
Gm9358,ENSMUSG00000098199
Gm29072,ENSMUSG00000100981
Gm7863,ENSMUSG00000099253
RP23-171B16.3,ENSMUSG00000108248
Gm15762,ENSMUSG00000086019
AI662270,ENSMUSG00000087107
1700049E15Rik,ENSMUSG00000085077
RP24-224P21.2,ENSMUSG00000104865
RP23-327I19.1,ENSMUSG00000105811
Ppp1r17,ENSMUSG00000002930
Gtf2h3,ENSMUSG00000029387
BC030867,ENSMUSG00000034773
RP24-224P21.1,ENSMUSG00000105492
RP24-211L21.3,ENSMUSG00000107241
RP24-211L21.2,ENSMUSG00000107326
Igkv1-133,ENSMUSG00000094491
RP23-229C5.1,ENSMUSG00000105324
RP23-229C5.2,ENSMUSG00000106524
Tmem30a,ENSMUSG00000032328
Gm37120,ENSMUSG00000103966
Ptprt,ENSMUSG00000053141
1700030L20Rik,ENSMUSG00000099508
Gm17944,ENSMUSG00000100060
Gm13332,ENSMUSG00000083281
RP24-273H20.4,ENSMUSG00000105279
Gm6058,ENSMUSG00000087632
Gpatch3,ENSMUSG00000028850
D130019J16Rik,ENSMUSG00000104145
Tmem45a,ENSMUSG00000022754
2810025M15Rik,ENSMUSG00000049881
Gm4258,ENSMUSG00000098243
Gm37578,ENSMUSG00000102391
Scarb1,ENSMUSG00000037936
RP23-363M4.2,ENSMUSG00000106458
Txnrd3,ENSMUSG00000000811
A130050O07Rik,ENSMUSG00000102277
Abhd11,ENSMUSG00000040532
Gm37788,ENSMUSG00000102326
Spopl,ENSMUSG00000026771
Gm37124,ENSMUSG00000103038
Gm37534,ENSMUSG00000103427
Gm26979,ENSMUSG00000098045
Gm13000,ENSMUSG00000081672
Gm26930,ENSMUSG00000102142
Gm13511,ENSMUSG00000083157
Ccdc129,ENSMUSG00000037973
Pgap3,ENSMUSG00000038208
A430106G13Rik,ENSMUSG00000098206
RP23-171B16.5,ENSMUSG00000108191
Gm29229,ENSMUSG00000100943
Gm11449,ENSMUSG00000083374
Gm14241,ENSMUSG00000087031
Rps29-ps,ENSMUSG00000084392
Gm11448,ENSMUSG00000081151
Gm29509,ENSMUSG00000099810
Gm37298,ENSMUSG00000104118
Arhgap31,ENSMUSG00000022799
Grcc10,ENSMUSG00000072772
Gm15530,ENSMUSG00000081651
Gm26936,ENSMUSG00000098145
Gm37632,ENSMUSG00000104197
Gprc5d,ENSMUSG00000030205
Fam163b,ENSMUSG00000009216
Gm5270,ENSMUSG00000081099
Gm14243,ENSMUSG00000067745
Wbscr25,ENSMUSG00000054909
Cldn3,ENSMUSG00000070473
Gm14242,ENSMUSG00000085469
Ppp6c,ENSMUSG00000026753
RP23-343E12.14,ENSMUSG00000107114
Dopey1,ENSMUSG00000034973
Stat5a,ENSMUSG00000004043
Gm11691,ENSMUSG00000075431
Gm11690,ENSMUSG00000085844
Cldn4,ENSMUSG00000047501
Atn1,ENSMUSG00000107478
Ddx23,ENSMUSG00000003360
Gm8495,ENSMUSG00000101615
RP24-335I21.2,ENSMUSG00000106363
Gm3511,ENSMUSG00000105031
Gm28729,ENSMUSG00000099564
Frrs1,ENSMUSG00000033386
Gm38006,ENSMUSG00000103816
RP24-273H20.3,ENSMUSG00000106109
Nphp3,ENSMUSG00000032558
4932418E24Rik,ENSMUSG00000048038
Gm37293,ENSMUSG00000104112
RP24-273H20.2,ENSMUSG00000105511
Gm37563,ENSMUSG00000104040
Gm37099,ENSMUSG00000103728
RP23-402L6.2,ENSMUSG00000105000
Gm37903,ENSMUSG00000103070
RP23-402L6.1,ENSMUSG00000104939
Ackr4,ENSMUSG00000079355
Gm37057,ENSMUSG00000102751
1700006P03Rik,ENSMUSG00000102738
RP24-337A2.3,ENSMUSG00000106210
Rnf7,ENSMUSG00000051234
Ly6g,ENSMUSG00000022582
Podn,ENSMUSG00000028600
Trim25,ENSMUSG00000000275
Rasal2,ENSMUSG00000070565
BC043934,ENSMUSG00000056418
Sart3,ENSMUSG00000018974
Gm37060,ENSMUSG00000103808
C030048H21Rik,ENSMUSG00000079537
Ppp2r4,ENSMUSG00000039515
Gm29331,ENSMUSG00000100220
RP24-69A18.1,ENSMUSG00000107680
Plekha6,ENSMUSG00000041757
Gm11496,ENSMUSG00000085152
Atxn7l2,ENSMUSG00000048997
Gm19461,ENSMUSG00000101693
Itga8,ENSMUSG00000026768
Gm37701,ENSMUSG00000104174
E030013I19Rik,ENSMUSG00000086843
Chchd6,ENSMUSG00000030086
Cfh,ENSMUSG00000026365
Gp9,ENSMUSG00000030054
4933428G20Rik,ENSMUSG00000047988
Gm10064,ENSMUSG00000059352
RP23-4F16.8,ENSMUSG00000107849
Gm5879,ENSMUSG00000068262
RP24-335I21.1,ENSMUSG00000105869
4930570G19Rik,ENSMUSG00000085084
Igkv17-134,ENSMUSG00000091268
Hoxc9,ENSMUSG00000036139
Gm11207,ENSMUSG00000081663
Tcf7l1,ENSMUSG00000055799
Gm5570,ENSMUSG00000073045
Hoxc8,ENSMUSG00000001657
Slfn3,ENSMUSG00000018986
Gm15401,ENSMUSG00000072999
Gm12851,ENSMUSG00000084188
Gm37736,ENSMUSG00000104501
I0C0044D17Rik,ENSMUSG00000073794
Arhgap23,ENSMUSG00000049807
Gm38114,ENSMUSG00000102931
Gm15402,ENSMUSG00000079524
Gm37969,ENSMUSG00000102577
Gm38320,ENSMUSG00000102983
RP23-217A6.1,ENSMUSG00000108110
Hoxc6,ENSMUSG00000001661
Gprin3,ENSMUSG00000045441
Bnip3,ENSMUSG00000078566
Hoxc5,ENSMUSG00000022485
Lrrfip2,ENSMUSG00000032497
Dlgap3,ENSMUSG00000042388
Cmpk1,ENSMUSG00000028719
Hoxc10,ENSMUSG00000022484
Tigd2,ENSMUSG00000049232
Igkv14-134-1,ENSMUSG00000104883
Dnajc13,ENSMUSG00000032560
RP24-322E13.2,ENSMUSG00000105464
RP23-480H24.3,ENSMUSG00000107987
Ermp1,ENSMUSG00000046324
Utp6,ENSMUSG00000035575
RP24-492L15.7,ENSMUSG00000107449
Gm37539,ENSMUSG00000102299
Gm1661,ENSMUSG00000060268
RP24-337A2.2,ENSMUSG00000105917
Gm18700,ENSMUSG00000099427
Fat2,ENSMUSG00000055333
2310001K24Rik,ENSMUSG00000053353
RP23-349J3.2,ENSMUSG00000104984
Defa-ps3,ENSMUSG00000087663
Gm18343,ENSMUSG00000092510
RP24-92L16.4,ENSMUSG00000107446
Vmn1r232,ENSMUSG00000062165
RP23-171F16.5,ENSMUSG00000106457
Zfand1,ENSMUSG00000039795
Gm14204,ENSMUSG00000086496
Gm20432,ENSMUSG00000092181
Igkv4-92,ENSMUSG00000076531
Nfe2l1,ENSMUSG00000038615
Zfp389,ENSMUSG00000082396
Cbx2,ENSMUSG00000025577
Uncx,ENSMUSG00000029546
Acot8,ENSMUSG00000017307
Duoxa1,ENSMUSG00000027224
Rpl12-ps2,ENSMUSG00000083792
Serpinb1a,ENSMUSG00000044734
Zfp57,ENSMUSG00000036036
Pah,ENSMUSG00000020051
Gm4214,ENSMUSG00000092297
Isl2,ENSMUSG00000032318
Gm37299,ENSMUSG00000102229
Zfp882,ENSMUSG00000089857
Adcy3,ENSMUSG00000020654
Gm26907,ENSMUSG00000097241
Ece2,ENSMUSG00000022842
Gm28333,ENSMUSG00000101781
Klrb1,ENSMUSG00000079299
B430212C06Rik,ENSMUSG00000046415
RP23-364E18.2,ENSMUSG00000104941
Gm15237,ENSMUSG00000084180
Gm21470,ENSMUSG00000101670
Krt24,ENSMUSG00000020913
Fbxo30,ENSMUSG00000047648
Rpl34-ps1,ENSMUSG00000068396
Gm8832,ENSMUSG00000083611
Tstd1,ENSMUSG00000103711
Gm11377,ENSMUSG00000087220
Gm38240,ENSMUSG00000103742
RP24-353J16.1,ENSMUSG00000107396
Gm4175,ENSMUSG00000096513
Taco1os,ENSMUSG00000085255
Pcdhgb6,ENSMUSG00000103088
Glra2,ENSMUSG00000018589
Olfm3,ENSMUSG00000027965
Kncn,ENSMUSG00000073774
Ghsr,ENSMUSG00000051136
Krt2,ENSMUSG00000064201
1700030C10Rik,ENSMUSG00000091071
Gm15238,ENSMUSG00000084378
Fitm2,ENSMUSG00000048486
Vmn1r-ps144,ENSMUSG00000067949
Gm9725,ENSMUSG00000037982
Taco1,ENSMUSG00000001983
Gm28626,ENSMUSG00000099644
Gm28503,ENSMUSG00000101813
Gm15853,ENSMUSG00000089853
Gm37894,ENSMUSG00000103926
Gm37909,ENSMUSG00000104316
Gm21127,ENSMUSG00000100271
Gm11788,ENSMUSG00000086929
Gm10373,ENSMUSG00000072592
Agpat5,ENSMUSG00000031467
Gm15240,ENSMUSG00000082915
Rpl36-ps1,ENSMUSG00000081318
D930036K23Rik,ENSMUSG00000102553
Gm4035,ENSMUSG00000100760
Tmem35,ENSMUSG00000033578
Gm15721,ENSMUSG00000085565
Mycn,ENSMUSG00000037169
1700018A04Rik,ENSMUSG00000038408
Armt1,ENSMUSG00000061759
2010204K13Rik,ENSMUSG00000063018
Gm12771,ENSMUSG00000081155
Ramp3,ENSMUSG00000041046
Ighv9-3,ENSMUSG00000096459
Scml2,ENSMUSG00000000037
Gm17214,ENSMUSG00000091315
Mrpl28,ENSMUSG00000024181
Gm10327,ENSMUSG00000071343
Gm29338,ENSMUSG00000101160
Gm17213,ENSMUSG00000090743
Aim1l,ENSMUSG00000012123
Cnnm4,ENSMUSG00000037408
Gm14653,ENSMUSG00000084000
1700047K16Rik,ENSMUSG00000087347
Gm26555,ENSMUSG00000097399
Pclo,ENSMUSG00000061601
Gm16531,ENSMUSG00000097012
Scgb2b22-ps,ENSMUSG00000083381
C030034L19Rik,ENSMUSG00000097365
Gm37837,ENSMUSG00000103536
Gm17155,ENSMUSG00000091832
Gm11359,ENSMUSG00000083946
Slc7a4,ENSMUSG00000022756
Gm17154,ENSMUSG00000091481
Ubtf,ENSMUSG00000020923
Gm3616,ENSMUSG00000096413
Klrk1,ENSMUSG00000030149
Slc22a30,ENSMUSG00000052562
RP24-493L18.4,ENSMUSG00000105945
Papd7,ENSMUSG00000034575
Entpd7,ENSMUSG00000025192
1700020I14Rik,ENSMUSG00000085438
Zfp273,ENSMUSG00000030446
Gm15896,ENSMUSG00000081273
Ftl2,ENSMUSG00000082062
Gpr87,ENSMUSG00000051431
Rgn,ENSMUSG00000023070
Gm7133,ENSMUSG00000100484
Gm28827,ENSMUSG00000099925
Gm16267,ENSMUSG00000084979
Scgb1b22-ps,ENSMUSG00000079892
Gm38001,ENSMUSG00000103485
Ccdc157,ENSMUSG00000051427
Gm21804,ENSMUSG00000100473
Gm29581,ENSMUSG00000100311
